SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Catégorie juridique (Niveau I);Capital souscrit non appelé (I) (AA) 2016 (€);TOTAL (II) (net) (BJNET) 2016 (€);Matières premières, approvisionnements (net) (BLNET) 2016 (€);En cours de production de biens (net) (BNNET) 2016 (€);En cours de production de services (net) (BPNET) 2016 (€);Produits intermédiaires et finis (net) (BRNET) 2016 (€);Marchandises (net) (BTNET) 2016 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2016 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2016 (€);Charges constatées d'avance (3) (net) (CHNET) 2016 (€);TOTAL (III) (net) (CJNET) 2016 (€);Primes de remboursement des obligations (CM) 2016 (€);Ecarts de conversion actif (CN) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2016 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts obligataires convertibles (DS) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Emprunts et dettes financières divers (DV) 2016 (€);Avances et acomptes reçus sur commandes en cours (DW) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2016 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2016 (€);Autres dettes (EA) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2016 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Chiffre d'affaires net (Total) (FL) 2016 (€);Subventions d'exploitation (FO) 2016 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2016 (€);Total des produits d'exploitation (2) (I) (FR) 2016 (€);Achats de marchandises (y compris droits de douane) (FS) 2016 (€);Variation de stock (marchandises) (FT) 2016 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2016 (€);Variation de stock (matières premières et approvisionnements) (FV) 2016 (€);Autres achats et charges externes (3) (6 bis) (FW) 2016 (€);Impôts, taxes et versements assimilés (FX) 2016 (€);Salaires et traitements (FY) 2016 (€);Charges sociales (10) (FZ) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2016 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2016 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2016 (€);Autres charges (12) (GE) 2016 (€);Total des charges d'exploitation (4) (II) (GF) 2016 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2016 (€);Total des produits financiers (V) (GP) 2016 (€);Intérêts et charges assimilées (GR) 2016 (€);Total des charges financières (VI) (GU) 2016 (€);Dotations financières aux amortissements et provisions (GQ) 2016 (€);Reprises sur provisions & transferts de charges (GM) 2016 (€);Total des produits exceptionnels (VII) (HD) 2016 (€);Reprises sur provisions & transferts de charges (HC) 2016 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2016 (€);Total des charges exceptionnelles (VIII) (HH) 2016 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2016 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2016 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2016 (€);Impôts sur les bénéfices (HK) 2016 (€);Clients douteux ou litigieux - Montant brut (VA) 2016 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2016 (€);Impôts sur les bénéfices - Montant brut (8E) 2016 (€);T.V.A. - Montant brut (VW) 2016 (€);Emprunts remboursés en cours d’exercice (VK) 2016 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2016 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2016 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2016 (€);Effets portés à l’escompte et non échus (YS) 2016 (€);Sous‐traitance (YT) 2016 (€);Effectif moyen du personnel (YP) 2016;Ecarts de conversion passif (V) (ED) 2016 (€);Production stockée (FM) 2016 (€);Production immobilisée (FN) 2016 (€);(3) Dont Crédit-bail mobilier (HP) 2016 (€);(3) Dont Crédit-bail immobilier (HQ) 2016 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2016 (€);Ville;Nombre de mois de l'exercice comptable 2016;Notation NOTA-PME 2016
521831164;SARL TAXI CREPOL / SARL TAXI CREPOL;52183116400012;4932Z;;;26260;16/04/2010;0 salarié pendant l'année;Société commerciale;0;16173;0;0;0;0;0;0;0;0;0;0;14656;0;14656;0;0;30829;4700;0;25491;30661;0;0;0;0;0;0;0;54;0;0;114;0;0;168;30829;0;0;0;40570;0;0;41302;0;0;0;0;10552;548;0;0;4411;0;0;0;300;15811;25491;0;0;0;0;0;0;0;0;0;0;25491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SAINT DONAT SUR L'HERBASSE;12;9,7
793599689;PL CONSULTANT;79359968900015;7022Z;;;24260;01/07/2013;;Société commerciale;0;0;0;0;0;0;520;77;6030;132;0;0;2138;0;8897;0;0;8897;1000;1536;644;3180;0;0;0;0;0;0;0;805;0;0;4913;2834;0;5717;8897;0;0;0;22879;0;0;22880;355;0;0;0;21361;289;0;0;0;0;0;0;104;22109;771;0;0;0;0;0;0;0;0;13;0;644;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SAVIGNAC-DE-MIREMONT;12;5,1
538979394;SARL LE CHAT A DEUX TETES / SARL LE CHAT A DEUX TETES;53897939400011;5610A;;;08150;01/05/2012;0 salarié à la fin de l'année;Société commerciale;0;18318;0;0;0;0;2210;0;0;2063;0;0;2019;0;6293;0;0;24612;10000;-77674;-20071;-87745;0;0;0;0;0;1203;0;957;0;0;110197;105251;0;112357;24612;0;0;0;42298;0;0;42345;13;260;17452;0;6764;538;30047;1929;3885;0;0;0;549;61441;-19096;0;0;490;0;0;0;0;0;484;0;-20071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LONNY;12;2,1
318044815;HIRAM;31804481500054;6831Z;;;75011;01/01/1980;De 1 à 2 salariés;Société commerciale;0;1450;0;0;0;0;377826;0;0;27461;0;0;66763;0;472050;0;0;473500;7622;325237;5426;362980;0;0;0;0;0;104250;0;384;1860;0;4026;0;0;110520;473500;0;42864;0;42864;0;0;42864;0;0;0;0;31510;3488;702;182;598;0;0;0;0;36481;6384;0;0;0;0;0;0;0;0;0;0;5426;0;958;0;334;958;0;0;0;0;0;0;0;1;0;0;0;0;0;6384;PARIS 11;12;7,2
798495339;CA PART DE LA;79849533900029;9329Z;;;13920;05/10/2013;;Société commerciale;0;15550;0;0;0;0;2528;0;0;257;0;0;6195;0;8980;0;0;24530;1000;0;1851;10095;0;0;0;0;0;7099;0;150;0;0;7186;6859;0;14434;24530;0;0;0;50253;0;0;50253;6311;677;0;0;31696;960;41;3093;5297;0;0;0;0;48075;2178;0;0;0;0;0;0;0;0;0;0;1851;0;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SAINT-MITRE-LES-REMPARTS;12;6,8
753709997;SERENISSIME;75370999700021;4778C;;;69440;15/10/2012;De 3 à 5 salariés;Société commerciale;0;180301;0;0;0;0;102252;0;0;7233;0;0;0;1533;111018;0;0;291319;10000;0;12734;48280;0;0;0;0;0;99307;-4459;33337;0;0;114854;83296;0;243039;291319;0;0;0;259482;0;0;267566;111349;18585;2897;0;52941;3363;25952;17591;4729;9925;0;0;210;247541;20025;0;0;4728;0;0;0;0;0;497;0;12734;0;2066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MORNANT;12;5,8
808078703;VB DEVELOPPEMENT;80807870300028;7022Z;;;94140;01/12/2014;;Société commerciale;0;162300;0;0;0;0;0;0;0;469373;0;0;6849;0;476223;0;0;638523;76500;0;364858;519704;0;0;0;0;115038;0;0;756;3024;0;0;0;0;118818;638523;0;0;0;0;0;0;0;0;0;0;0;24141;4439;1320;0;0;0;0;0;0;29901;-29901;44371;412;412;0;0;450004;0;0;97501;352503;364858;0;1704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14058;ALFORTVILLE;12;7,1
508207941;SARL MIS / SARL MIS;50820794100016;3511Z;;;09500;23/09/2008;;Société commerciale;0;137338;0;0;0;0;0;0;9873;399;0;20000;31857;0;62130;0;0;199469;1000;0;11586;26718;0;0;0;0;131317;41171;0;261;0;0;0;0;0;172750;199469;0;0;0;30332;0;0;30332;0;0;0;0;3406;303;0;0;10456;0;0;0;0;14166;16166;300;5948;5948;0;0;1068;0;0;0;1068;11586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10517;SAINT-FELIX-DE-TOURNEGAT;12;8,4
330581729;FINOCEAN;33058172900069;6420Z;;;44350;01/09/1984;0 salarié pendant l'année;Société commerciale;0;600480;0;0;0;0;0;0;11095;80432;0;61;22;3942;95551;0;0;696031;116624;0;-45365;392240;0;0;0;0;19723;54067;0;86393;4559;0;139049;0;0;303791;696031;0;45531;0;45531;0;0;45533;0;0;0;0;45515;4134;0;0;648;0;0;0;75;50372;-4840;876;42244;42244;0;0;409;0;0;409;0;-45365;0;-843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-46208;GUERANDE;12;3
479614448;AMIC'S;47961444800013;5610A;;;66000;25/11/2004;De 1 à 2 salariés;Société commerciale;0;71829;0;0;0;0;1778;0;0;5101;0;0;8904;736;16518;0;0;88347;2000;78370;-9948;70622;0;0;0;0;0;0;0;3495;0;0;14230;0;0;17725;88347;0;0;0;80351;0;0;80579;24458;1710;0;0;36765;3274;12825;8133;3185;0;0;0;1575;91926;-11348;0;0;0;0;0;1800;0;0;400;0;-9948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PERPIGNAN;12;
533886396;ARESSY CONSEIL;53388639600019;7022Z;;;75016;01/07/2011;0 salarié à la fin de l'année;Société commerciale;0;1171;0;0;0;0;0;0;42919;1562;0;0;0;0;44481;0;0;45652;1000;2560;913;4573;0;0;0;0;0;5333;0;2549;0;0;33197;21134;0;41079;45652;0;0;0;75117;0;0;75117;0;0;0;0;56060;228;11569;4068;2009;0;0;0;0;73934;1183;4;0;0;0;0;0;0;0;218;0;913;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PARIS 16;12;3,8
802941203;BALDO BAR;80294120300019;5630Z;;;42330;17/06/2014;;Société commerciale;0;15705;0;0;0;0;850;0;0;1333;0;0;6329;0;8512;0;0;24217;500;-60;3161;3602;0;0;0;0;0;4002;0;6105;0;0;10507;5353;0;20615;24217;0;0;0;74894;0;0;76904;25415;100;0;0;18743;1578;23332;0;1875;0;0;0;0;71044;5860;1;0;184;0;0;0;0;0;1836;0;3161;0;680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SAINT-GALMIER;12;6,9
815193321;ID.COM 78 SARL;81519332100016;4690Z;;;78720;01/01/2016;;Société commerciale;0;0;0;0;0;0;0;0;5060;440;0;0;2333;0;7834;0;0;7834;1000;0;2434;3434;0;0;0;0;0;0;0;420;0;0;3979;0;0;4399;7834;0;0;0;6270;0;0;6270;0;0;0;0;3234;0;0;142;0;0;0;0;0;3376;2894;0;0;0;0;0;0;0;0;30;0;2434;0;430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LA CELLE-LES-BORDES;12;8,3
487648784;ROSSO PATRIMOINE;48764878400022;8730A;;;94700;14/12/2005;;Société commerciale;0;212683;0;0;0;0;0;0;6917;25714;0;0;29685;0;62316;0;0;274999;1500;-172652;14563;-156589;0;0;0;0;0;429865;0;1284;439;0;0;0;0;431588;274999;0;26222;0;26222;0;0;26222;0;0;0;0;1359;930;0;0;9369;0;0;0;0;11659;14563;0;0;0;0;0;0;0;0;0;0;14563;0;0;0;0;0;439;0;0;0;0;0;0;0;0;0;0;0;0;14563;MAISONS-ALFORT;12;7,6
483862322;BDP CONSEILS;48386232200011;7022Z;;;97411;26/08/2005;;Société commerciale;0;333956;0;0;0;0;0;0;0;7000;0;560;534558;0;542118;0;0;876074;1000;955;109763;868718;0;0;0;0;0;0;0;406;0;0;6950;480;0;7356;876074;0;0;0;175164;0;0;175164;0;0;0;0;4158;4485;42000;27769;14606;0;0;0;295;93313;81851;41181;0;0;0;0;0;0;0;0;0;109763;0;13269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SAINT-PAUL;12;9,6
483529855;QUAI DES ARTISTES;48352985500023;4778C;;;24290;01/07/2005;De 1 à 2 salariés;Société commerciale;0;42228;0;0;0;0;1742669;0;0;21184;0;0;22138;889;1786880;0;0;1829108;493192;-173170;-22083;297939;0;0;0;0;0;0;0;3817;12216;0;1515136;0;0;1531169;1829108;0;4352;0;4352;0;0;4353;13260;-92379;5080;0;18606;1290;44822;13575;22183;0;0;0;0;26437;-22083;0;0;0;0;0;0;0;0;0;0;-22083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-22083;MONTIGNAC-LASCAUX;12;2,5
498245778;CENT SOUCIS;49824577800010;6820A;;;75016;23/03/2007;;Société commerciale;0;322718;0;0;0;0;0;0;0;0;0;0;16228;0;16228;0;0;338947;1;-200574;1974;-198599;0;0;0;0;0;285120;0;0;0;0;252425;251074;0;537546;338947;0;0;0;26635;0;0;26635;0;0;0;0;1598;1707;0;949;14927;0;0;0;1;19182;7453;0;0;5479;0;0;0;0;0;0;0;1974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PARIS 16;12;6,3
502587280;TECHNOCHABS;50258728000012;7022Z;;;75016;01/03/2008;;Société commerciale;0;1601;0;0;0;0;0;0;21600;63748;0;0;25569;0;110917;0;0;112517;19000;57105;26247;104251;0;0;0;0;0;115;0;3739;4412;0;0;0;0;8266;112517;0;72000;0;72000;0;0;72001;0;0;0;0;39829;988;0;104;779;0;0;0;79;41779;30222;0;0;0;0;0;535;0;0;641;-106;26247;0;3869;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;30222;PARIS 16;12;9
345115133;PATRIMOGESTION;34511513300042;6619A;;;74940;01/05/1988;0 salarié à la fin de l'année;Société commerciale;0;3324829;0;0;0;0;0;0;659758;379082;0;12133101;1362810;3803;14538554;0;0;17863384;7500000;0;489257;13456811;0;49395;0;0;2197992;158241;0;1037901;292781;0;670264;0;0;4357178;17863384;0;3680593;0;3680593;0;71687;3753092;0;0;0;0;1613347;50419;658731;221158;94017;0;0;0;232;2637905;1115187;563917;101030;961061;860031;0;12608;0;0;215;12393;489257;0;241179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;718043;ANNECY;12;
503545337;MITH CONSULTING;50354533700019;7022Z;;;92310;17/03/2008;;Société commerciale;0;3879;0;0;0;0;0;0;81348;43581;0;62177;17194;0;204300;0;0;208180;10000;12920;21613;44634;0;0;0;0;0;127101;0;916;23527;0;0;0;12000;163546;208180;0;84360;0;84360;1000;0;85360;0;0;0;0;45916;1766;9672;3340;444;0;0;0;0;61139;24221;513;0;0;0;0;0;0;0;0;0;21613;0;3122;81348;3407;890;13558;0;0;0;0;0;0;0;0;0;0;0;0;24735;SEVRES;12;8
529689721;ALP;52968972100015;9529Z;;;95270;02/03/2010;De 1 à 2 salariés;Société commerciale;0;0;0;0;0;0;0;0;0;460;0;0;144;0;604;0;0;604;2000;-811;-5015;-3826;0;0;0;0;0;130;0;902;0;0;3398;119;0;4430;604;0;0;0;18289;0;0;18289;0;0;0;0;12109;794;7669;3017;0;0;0;0;0;23589;-5300;0;0;0;0;0;328;0;0;44;0;-5015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VIARMES;12;2,3
509635298;IMAGING PARTNERS;50963529800029;6420Z;;;75013;01/01/2009;;Société commerciale;0;49900;0;0;0;0;0;0;93800;32993;0;0;0;0;126793;0;0;176693;50000;-117073;360;-66452;0;0;0;0;182;0;0;153454;16010;0;73500;0;0;243145;176693;0;25000;0;25000;0;0;25000;0;0;0;0;24201;75;0;0;0;0;0;0;34;24310;690;0;129;129;0;0;0;0;0;201;-201;360;0;0;80262;0;0;16010;0;0;0;0;0;0;0;0;0;0;0;0;561;PARIS 13;12;3,4
739405496;TOULON FRIVOLITES;73940549600012;6820B;;;83000;19/10/1989;0 salarié pendant l'année;Société commerciale;0;381;0;0;0;0;0;0;31658;18;0;427;994;0;33096;0;0;33477;9147;-64534;3072;6180;0;0;0;0;0;18890;0;3042;5364;0;0;0;0;27296;33477;0;27449;0;27449;0;0;27449;0;0;0;0;23253;418;0;0;0;0;0;0;144;23816;3633;0;111;111;0;0;0;0;0;451;-451;3072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3523;TOULON;12;5,8
487581712;MOAB;48758171200022;6430Z;;;69100;01/12/2005;;Société commerciale;0;945522;0;0;0;0;0;0;3694;229607;0;0;0;1500;234801;0;0;1180323;1500;413951;79714;499714;0;0;0;0;651976;23381;0;4252;0;0;1000;0;0;680609;1180323;0;0;0;0;0;0;0;0;0;0;0;15389;159;0;0;254;0;0;0;0;15802;-15802;69374;4460;67414;62954;42484;117537;0;0;28461;89076;79714;0;9119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-243;VILLEURBANNE;12;5,4
504273749;FINANCIERE CG;50427374900011;6820B;;;04100;02/05/2008;;Société commerciale;0;215103;0;0;0;0;0;0;13548;578;0;0;1883;185;16193;0;0;231296;5000;-29982;-1336;-26318;0;0;0;0;0;206051;0;2878;0;0;48685;35580;0;257614;231296;0;0;0;24728;0;0;24728;0;0;0;0;6539;4460;0;0;9451;0;0;0;0;20450;4278;34;0;7200;0;0;1552;0;0;0;0;-1336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MANOSQUE;12;4,9
398839803;CONFIDENCES DU TERROIR / LE DEMON DE CECILE;39883980300010;5630Z;;;81000;02/10/1994;0 salarié pendant l'année;Société commerciale;0;114542;0;0;0;0;0;0;0;0;0;0;3337;0;3337;0;0;117879;7622;-955;-4643;2024;0;12704;0;0;0;3452;0;5900;0;0;93799;0;0;103151;117879;0;0;0;30000;0;0;30042;0;0;564;0;13197;336;0;543;5995;12704;0;0;2;33341;-3299;0;0;1344;0;0;0;0;0;0;0;-4643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ALBI;12;4,5
790065163;B 612;79006516300012;7022Z;;;29000;12/12/2012;;Société commerciale;0;153;0;0;0;0;0;0;10000;0;0;0;2318;0;12318;0;0;12470;2500;998;572;4069;0;0;0;0;0;0;0;8300;0;0;101;0;0;8401;12470;0;0;0;21800;0;0;21800;0;0;0;0;21129;0;0;0;0;0;0;0;0;21129;671;2;0;0;0;0;0;0;0;0;0;572;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;QUIMPER;12;5,2
793989427;SYLVAIN MARTEN;79398942700018;4690Z;;;91610;01/07/2013;;Entrepreneur individuel;0;5713;0;0;0;0;0;0;0;0;0;0;32915;1523;34439;0;0;40152;27708;0;5444;33152;0;0;0;0;0;0;0;277;0;0;6722;0;0;6999;40152;0;0;0;39411;0;0;39411;0;0;0;0;20150;1192;0;3526;9053;0;0;0;0;33922;5489;0;0;0;0;0;0;0;0;45;0;5444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BALLANCOURT-SUR-ESSONNE;12;9,1
442789970;FANTAISIE FILMS;44278997000054;5911C;;;75009;01/06/2002;;Société commerciale;0;17605;0;0;0;0;0;0;83542;3459;0;0;18834;0;105835;0;0;123440;46000;6693;11080;63773;0;0;0;0;0;32050;0;11706;15911;0;0;0;0;59667;123440;0;69618;0;69618;0;0;69618;0;0;0;0;55709;0;0;35;491;0;0;0;137;56373;13245;0;0;0;0;0;0;0;0;178;-178;11080;0;1987;0;0;1987;13924;0;0;0;0;0;0;0;0;0;0;0;0;13245;PARIS 9;12;7,3
502869142;AGENCE DE COMMERCIALISATION OCEAN INDIEN / LMA LES MENUISERIES D'AUJOURD'HUI;50286914200013;4690Z;;;97438;01/02/2008;0 salarié pendant l'année;Société commerciale;0;785;0;0;0;0;0;0;4466;8;0;0;6772;0;11246;0;0;12031;1300;-21544;3754;-16359;0;0;0;0;0;73;834;2281;0;0;25203;7;0;28391;12031;0;0;0;47239;0;0;47252;0;400;0;0;20487;684;17600;3523;264;0;0;0;465;43423;3828;16;0;90;0;0;0;0;0;0;0;3754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SAINTE-MARIE;12;4,9
404150872;GEODESIS HOLDING;40415087200038;7010Z;;;56000;04/03/1996;0 salarié pendant l'année;Société commerciale;0;443687;0;0;0;0;0;0;2828;183684;0;50000;53822;0;290335;0;0;734022;50000;0;82794;616908;0;0;0;0;113510;0;0;268;3334;0;0;0;0;117112;734020;0;30000;0;30000;0;3922;33923;0;0;0;0;8640;6315;0;0;14691;0;0;0;0;29647;4275;76136;4299;4299;0;0;750;0;0;0;750;82794;0;-5932;0;0;0;3095;20413;0;0;0;0;0;0;0;0;0;0;0;76112;VANNES;12;
529591067;GILLES GUILLERME INVEST;52959106700028;6820B;;;69570;09/12/2010;;Société commerciale;0;893158;0;0;0;0;0;0;273;40561;0;2438699;396565;1108;2877208;0;0;3770367;1567780;0;28682;3748319;0;0;0;0;604;14306;0;2856;4281;0;0;0;0;22048;3770367;604;60213;0;60213;0;0;60214;0;0;0;0;20649;4961;24000;15799;7580;0;0;0;22;73013;-12798;86361;0;39765;0;0;0;0;0;45;-45;28682;0;5069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33796;DARDILLY;12;8
502115140;GR FINANCE ET ASSOCIES / GR FINANCE ET ASSOCIES;50211514000019;4619B;;;75014;07/01/2008;;Société commerciale;0;1000;0;0;0;0;0;0;151413;0;0;0;0;19666;171079;0;0;172079;0;0;0;1000;0;0;0;0;0;151413;0;0;0;0;19666;0;0;171079;172079;0;0;0;12685;0;0;22677;0;0;0;0;8323;268;5377;8709;0;0;0;0;0;22677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PARIS 14;12;2,7
504125741;GS EXPERTS ET PARTCIPATIONS;50412574100026;7022Z;;;34270;04/04/2008;0 salarié pendant l'année;Société commerciale;0;16435;0;0;0;0;0;0;96500;2831;0;0;16641;741;116713;0;0;133148;1000;0;8308;12478;0;0;0;0;0;60773;0;3848;19770;0;36278;0;0;120670;133148;0;80916;0;80916;0;244;81208;0;0;0;0;28343;1379;26390;12734;251;0;0;0;846;69944;11263;749;0;0;0;0;0;0;0;0;0;8308;0;3705;0;0;3705;15979;0;0;0;0;0;0;0;0;0;0;0;0;12013;SAINT-MATHIEU-DE-TREVIERS;12;
495034365;PILAT SERVICES;49503436500017;6619A;;;28630;20/03/2007;;Société commerciale;0;1566862;0;0;0;0;0;0;0;0;0;0;122086;0;122086;0;0;1688949;903000;0;107936;1362326;0;0;0;0;0;206863;0;642;0;0;119116;108674;0;326622;1688949;0;0;0;18599;0;0;18599;0;0;0;0;6675;2025;10000;0;15619;0;0;0;84;34405;-15806;171672;0;5441;0;0;0;0;0;0;0;107936;0;42489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FONTENAY-SUR-EURE;12;7,2
488119785;BMI / BMI;48811978500027;7022Z;;;91330;01/11/2005;0 salarié pendant l'année;Société commerciale;0;400685;0;0;0;0;0;0;15665;13565;0;0;2950;0;32180;0;0;432865;75000;209644;27032;319176;0;0;0;0;0;34157;0;45;0;0;79487;76200;0;113689;432865;0;0;0;24450;0;0;24450;0;0;0;0;4893;300;0;3669;0;0;0;0;0;8861;15589;15288;0;1771;0;0;0;0;0;0;0;27032;0;2073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;YERRES;12;8,3
807771159;NOV 93;80777115900025;6420Z;;;78000;04/11/2014;;Société commerciale;0;1994358;0;0;0;0;0;0;549000;2905;0;0;1708436;0;2260340;0;0;4254699;3627150;62349;300532;3993314;0;0;0;0;0;7481;0;10973;242794;0;0;0;0;261385;4254699;0;457500;0;457500;0;0;457500;0;0;0;0;12955;549;0;0;20;0;0;0;0;13524;443976;1718;137;137;0;0;0;0;0;0;0;300532;0;145025;0;0;135664;107130;0;0;0;0;0;0;0;0;0;0;0;0;445557;VERSAILLES;6;9,1
509868022;DAMS;50986802200021;6420Z;;;85340;01/01/2009;0 salarié pendant l'année;Société commerciale;0;3116755;0;0;0;0;0;0;0;61565;0;1345560;136405;0;1543530;0;0;4660285;2926000;0;34236;3573757;0;0;0;0;868949;184505;0;1725;31347;0;0;0;0;1086527;4660285;0;0;0;0;0;0;0;0;0;0;0;4879;147;0;0;332;0;0;0;0;5359;-5359;56839;27432;27432;0;0;4900;0;0;2485;2415;34236;0;-7775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24046;LES SABLES D'OLONNE;12;5,9
514841097;GEYSER / GEYSER;51484109700025;3511Z;;;34980;01/09/2009;;Société commerciale;0;73265;0;0;0;0;0;0;5826;485;0;0;7671;339;14321;0;0;87586;1000;27480;226;28807;0;0;0;0;0;56484;0;1284;0;0;40;0;971;58779;87586;0;0;0;14063;0;0;14063;0;0;0;0;5751;351;0;0;4811;0;0;0;0;10913;3150;0;0;2884;0;0;0;0;0;0;0;226;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SAINT-GELY-DU-FESC;12;6,7
805145216;LOCABAM (LOCATION, AVION, BATEAU, AUTO, MOTO);80514521600018;7735Z;;;77550;09/09/2014;;Société commerciale;0;147858;0;0;0;0;0;757;4528;762;0;0;500;1171;7718;0;0;155576;1000;-403;2145;2742;0;0;0;0;100003;43506;1208;5612;2273;0;233;0;0;152834;155576;0;54676;0;54676;0;0;54676;0;0;0;0;32120;156;0;0;11971;0;0;0;1;44248;10428;0;3575;3575;0;0;0;0;0;4400;-4400;2145;0;308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6853;REAU;12;7,1
504953647;TIFOSSA;50495364700022;6430Z;;;45200;23/06/2008;0 salarié pendant l'année;Société commerciale;0;312616;0;0;0;0;0;0;0;815;0;0;0;0;815;0;0;313431;20000;-5717;8014;39232;0;0;0;0;17126;108548;0;5942;82838;0;59743;0;0;274198;313431;0;115384;0;115384;0;0;115442;0;0;0;0;4710;5891;60398;36435;0;0;0;0;306;107741;7701;0;0;0;0;0;5986;0;0;2467;3519;8014;0;1850;0;51750;1850;28283;0;0;0;0;0;0;0;0;0;0;0;0;7701;AMILLY;12;6,3
