,siret
19016754,38452022700016
28719374,41309960700017
63192693,79881650000028
27544234,41028597700014
56641194,53810924000019
14164090,35008544500012
74014602,90759218200014
18628564,38367825700015
22692671,39492062300011
56255775,53450485700028
72668757,89025973200018
29570996,41505067300037
29811485,41765283100013
8965959,33174014200012
13667689,34881109200033
5961083,32169352500016
18651895,38372316000016
63404315,79980859700014
69209225,83499242200016
22706103,39495209700019
52319414,51382426800017
63005597,79794685200010
51195876,50922182600027
55886189,53289566100025
62449548,79348817200016
58742370,75053464600013
44482057,48137439500012
62127914,79199586300010
38564580,44225562600016
51170558,50911239700013
56243108,53445156200019
18359553,38308789700013
69328928,83774448100024
21190990,39150458600010
31346282,42121912200056
72189657,88394941400014
64548665,80531392100019
42671570,45363826400011
46465951,48929132800016
19299529,38514956200022
59151187,75239307400014
46518273,48944970200047
4463755,31537785300033
32721048,42430306300012
37147242,43911005700015
27324344,40977232400045
43446021,47868420200029
72456323,88825456200018
11791184,34187489900014
64073683,80302319100031
63884683,80210367100011
61344262,78843071800015
67470213,82328653900031
27139213,40929547400053
57419145,56202518900043
54992610,52896745800019
66441603,81820975100028
57092257,54200680400034
1805411,29890577900013
59925112,77600042400015
2054482,30171112300010
57165903,54210028400026
62617573,79426425900019
34007425,42968464000023
56613769,53798869300025
58579290,74731169400018
66022523,81431134600013
2819808,30648043500057
65186805,81034338400014
62286039,79273091300011
63843312,80190464000019
23307149,39833035701100
57583994,57980102800013
12865523,34472155000020
66502681,81850629700014
30761111,41987060500013
73536917,90051379700010
24552797,40112970500018
65696724,81279862700012
35373051,43308950500039
48931625,49884793800012
26322918,40525851800019
56747023,53857546500017
10357376,33790707500028
71997187,88223796900010
63713234,80128492800018
62718128,79472202500010
605109,18680247600017
60312689,77908181900012
65848566,81349063800018
70806299,84985270200018
35288216,43289762700019
39243248,44378887200044
51142933,50899582600064
8028705,32886699100016
8807603,33127041300015
8181031,32933237300078
68897422,83311227900017
9958708,33469043500071
54571418,52515628700019
4913759,31744047700022
67126868,82157383900023
65722279,81291207900017
20567689,39004108500015
16922458,37978217000011
18185533,38269533600018
41456240,45081201100010
50078210,50263148400032
9100947,33214541600027
29461139,41481442600014
22255791,39392192900021
62558312,79399311400016
7132081,32589195000025
49746226,50139134600027
4329983,31479253200017
60750212,78237209800015
2682074,30564998000011
2078551,30185877500010
14029262,34973895500013
42453513,45311409200035
52936586,51831363000015
68901861,83314221900017
48072716,49415687000029
61023692,78445023100039
33189721,42750828800011
25001097,40215036100010
38873741,44295494700010
66744119,81968538900010
73000361,89335439900014
50339028,50370955200015
52559567,51480524100015
9464241,33325355700057
64101858,80316247800017
11021402,33972936000018
1990751,30130239400012
11299805,34048399900017
54319550,52410419700016
1080992,21630194500012
57579350,57840064000020
56809469,53884881300019
59109525,75220474300013
11086674,33990227200014
7394386,32679293400019
72367093,88721045800014
61521828,78924069400016
63298387,79931127900027
35087492,43244727400023
48484641,49631009500013
2502041,30460410100044
71880405,88125441100013
58391216,71300139400012
73607441,90122993000010
53819096,52197898100012
63240763,79904490400024
69398000,83817931500018
74067115,94575441400676
53627190,52117989500029
4412069,31514636500012
73553856,90068139600017
33328590,42807036100012
65219374,81050308600011
45010432,48296264400043
72029586,88251087800011
52231096,51347116900021
41949681,45191905400028
21874803,39306498500012
3634260,31142886600033
53584576,52100091900014
39610289,44460068800048
7606686,32750376900025
50493395,50435356600012
55974579,53328468300018
9024460,33191297200014
63434925,79995298100014
58309456,70202089200015
54476172,52475395100010
30406875,41905656900041
71117468,85222672900014
42858414,45409341000016
57913125,63721102000010
69410908,83825898600010
48525971,49757920100037
61167462,78575682600018
35906521,43424280600025
64996297,80941276000013
60762391,78246199000015
60505523,78047536400011
5617086,32036940800028
44733095,48211579700037
23647374,39909358200019
66311968,81758857700012
61673839,78993300900019
69125230,83447797800011
9582815,33360358700028
1394755,25270226100014
18157699,38263093700037
54931827,52870292100016
3377806,31009468500016
17102335,38016361800016
45005711,48294650600011
57963704,64722066400054
39167305,44361790700011
6251029,32279232600066
3467536,31057796000019
66110479,81472631100016
53728633,52160328200018
65404974,81141156000014
56986547,53965065500019
19445125,38749184800017
20778725,39053198600029
62775592,79498829500026
72978049,89314372700012
8287768,32966069000028
8872659,33146400800050
58864028,75108183700013
33232088,42769081300014
73019162,89353109500014
65698874,81280875600033
42712638,45373812200028
2178522,30246922600047
54168155,52346594600011
72219286,88421545000013
66260503,81622041200018
48990477,49903040100024
866421,21300227200150
40774012,44924679200013
70743441,84938231200015
49900614,50190628300012
58798009,75078484500018
71002576,85134824300011
57061855,53999155400020
51866187,51197855300010
42945604,47657055100020
46377145,48901657600014
55491289,53114791600039
68484930,83067194700026
7157862,32598658600015
54924966,52867319700018
35050985,43236985800027
29246971,41432600900019
73188062,89514945800013
12375283,34341258100013
15118368,35252559600024
14536047,35105029900012
13258817,34771467700015
72494568,88861508500014
34375350,43052593100019
13634031,34872329700027
73001843,89336906600012
67394543,82290387800012
25704235,40371506300034
50579297,50471250600022
58035604,66200521401494
33877574,42937976100019
64195903,80361312400012
62818817,79518660000016
8843301,33137611100018
26038815,40451936500021
21593174,39242579900013
55670565,53193909800012
14521702,35101186100017
35327646,43298689100013
1828624,30017032100016
41908468,45182714100230
7155677,32597797300016
45610453,48476772800013
13345753,34793898700034
57004835,53973497000012
59234594,75274479700024
66743126,81968002600013
74060147,93707198300012
28486951,41249908900016
45697667,48502387300030
53650570,52127715200026
21450827,39209924800032
396890,8728157200039
10621978,33860648600037
12955092,34496499400026
8684114,33088696100011
8805301,33126263400024
58210791,68695033800109
66283247,81745225300021
72876984,89220120300015
34372002,43051377000015
1040827,21590053100017
16527433,37883957500024
47575896,49267670500022
20946168,39092203700010
11910173,34219264800059
66750638,81971759600012
60918461,78367751100017
55551435,53141524800024
44860450,48250322400016
62874860,79652007000056
70234268,84374955700016
66082826,81459420600025
3530543,31089767300011
65010490,80948298700017
40424579,44845007200013
22022967,39339958900018
59378372,75339645600018
70887631,85046111200011
754213,21110379100094
34154885,43001303700022
59104552,75218190900017
34538464,43115229700013
45582850,48468750400015
36444467,43749710000010
55150402,52963424800031
24519435,40105099200023
31842665,42231952500024
19567570,38777768300021
30053871,41821596800029
8199941,32938874800041
45959961,48777443200016
50733910,50534669200013
52281367,51367384800034
4329752,31479138500011
4534592,31569438000033
57016491,53978544400016
54858925,52839020600019
10493592,33825323010521
34365541,43048919500064
7926984,32854894600016
66319902,81762639300034
5860782,32131243100026
65032545,80959003700010
14213739,35021238700020
65184461,81033364100027
24535612,40108981800025
25086113,40234556500012
51420127,51013533800018
36455176,43752044800055
37116357,43903917300034
49449999,50045294100023
55613012,53168661600016
71654279,87936598900018
43944281,47988516200012
29875204,41779824600027
11664367,34152096300024
40543229,44872064900020
35150902,43258655000019
14381361,35064601400018
27372590,40988836900025
4628118,31613346100012
61211378,78611624400017
56736720,53852864700018
47171805,49143918800021
18538695,38347729600016
17054415,38009603200012
2924027,30713266200056
66346928,81775603400036
59251271,75282862400011
17446571,38096788500092
55759915,53233036200015
9492967,33333752500021
6606519,32404377700030
11724123,34169107900014
28553288,41265924500010
51876935,51202189000011
8162397,32927285000010
10220131,33750614100031
51973153,51241382400016
45398107,48413432500014
47995074,49391732200015
55030161,52912714400010
63676216,80111099000018
73374205,89886703100012
30691067,41971068600025
72504319,88870808800016
44489571,48139634900013
68876982,83298543600019
29068174,41391350000026
34506754,43102866100012
52419832,51423388100010
7771542,32804775800011
71410776,87637286300012
63027781,79805049800012
27704310,41062631100030
61490852,78910200100011
25109509,40239894500012
73193168,89519950300015
19083176,38466804200011
3547844,31098788800040
52475372,51446344700060
42140696,45236944000014
54803321,52814728300014
14646365,35134241500012
41231671,45029565400039
62744538,79484669100028
68767470,83232526000020
45781897,48527652100013
68405320,83022414300016
31269551,42104391000015
59113752,75222230700023
73637758,90153636700013
19786570,38827584400016
5172723,31853092000046
64093061,80311920500018
30399804,41904002700015
57675096,59205293000068
28355195,41217968100017
60801820,78275887400039
56919271,53934651000016
70549060,84795639800014
7300757,32648270000068
56357266,53494433500015
38496129,44210219000034
10845242,33925029200036
41350581,45057343100019
70182932,84339643300016
57607897,58206618900066
22424912,39430254100013
65080127,80982626600011
46390348,48905994900011
11120895,33999316404437
42904151,46520135800012
19122164,38475370300022
53287161,51974896600024
4718317,31656209900036
17666956,38148583800027
9498759,33335411600019
5234945,31878361000021
48221664,49461449800025
60603349,78125715900025
73318806,89831400000024
60852903,78315526000012
3530815,31089980200022
42946462,47677024300014
61188366,78595808300046
66329008,81766932800012
33788755,42915557500013
50239291,50330276200011
58757456,75060301100024
51042398,50857246800017
1346447,24620116400034
3824248,31235072100022
59519301,75402921300016
63412752,79984792600018
20176285,38915355200028
3677752,31165181400015
50310861,50359819500017
54511656,52490507200012
73733258,90253063300012
489506,17330802400038
22774954,39511197400022
69414610,83828189700010
55047300,52919747700019
57507444,57208644500085
61167599,78575831900012
10519461,33831414900018
73279519,89792023700012
26492095,40770305700023
48677099,49805240600010
42940495,47577588800013
5944889,32162999000029
54197838,52359102200018
60894233,78347889400018
60356785,77942366400027
44691180,48199076000011
72341558,88529237500023
67810804,82502475500019
69293394,83752781100017
12569189,34393592000011
18302907,38296014400113
30057956,41822619700014
8325421,32977886400028
65940326,81392011300012
66126476,81480268200017
66287830,81747275600011
63595092,80072342100015
51493611,51043479800011
4885657,31731129800028
3505676,31078256000018
14782256,35167929500029
4121846,31382246200062
54528428,52497609900027
8774685,33116782500024
57617595,58212026703050
28850401,41339539300023
62030430,79155288800020
44037285,48011205100010
39359467,44405321900010
63708978,80126488800026
7141620,32592798600019
51093211,50878520100015
61497180,78913266900019
